,site,date,stars,title,text,location
3932,www.1password.com,2021-07-26T17:56:31.000Z,5,perfect & easy,"Date of experience:   July 26, 2021",EG
3933,www.1password.com,2021-07-26T13:54:42.000Z,5,Great app,"Great app, friendly and awesome support.",US
3934,www.1password.com,2021-07-26T13:17:25.000Z,5,"Amazing Customer Support, Amazing Product","Thanks a lot to the 1Password support team (especially Darcy) who helped me a lot during the migration from licence based 1Password to the account-based one. The whole conversation with the support was superb: prompt, helpful responses that addressed my situation. I have used 1Password for a long time before and this experience confirmed that I made a right choice when it comes to the Password Manager product!",GB
3935,www.1password.com,2021-07-26T05:00:42.000Z,5,Very good password manager,"Very good password manager, works seamlessly. Using it or years now accross all my devices. I realise this is the app I actually use the most on a day to day basis. I also had a very positive experience with customer support recently as I was wanted to migrate my vault. Lightening fast, kind and helpful response.",FR
3936,www.1password.com,2021-07-25T21:40:09.000Z,5,5-star service,"Service was timely (even on a weekend), courteous and most importantly my information was kept safe.  Thank you especially to Alina and Kaley for your kind service.",US
3937,www.1password.com,2021-07-25T17:11:16.000Z,5,Quick responses back and forth,"Quick responses back and forth, quickly got my app-store subscription issue sorted.",IT
3938,www.1password.com,2021-07-25T16:51:06.000Z,5,Absolutely love this product,"Absolutely love this product.  We have the Family version which allows my wife and I to share specific passwords with each other.  Brilliant and as far as I know, unique.",US
3939,www.1password.com,2021-07-25T16:29:21.000Z,5,Helpful support,"Helpful support, kind and patience with me. Also very fast response time",MY
3940,www.1password.com,2021-07-25T09:18:30.000Z,5,Customer Support,"I am based in Australia so when I needed help sorting out my accounts and invoices, I was worried that I would struggle to get timely and useful support in the absence of a phone call. Seth, Ronan and Zach were efficient, timely and thorough in their correspondence and I had my problem fixed within 12 hours. Cannot recommend 1Password for customer support highly enough. Thanks again boys.",AU
3941,www.1password.com,2021-07-25T04:55:04.000Z,5,Exceptional service,"Exceptional service! Being the customer service industry myself, by far, the best service I have received. Kudos to the rep that handled my concern, very accommodating and friendly and professional! One feedback, shorten your replies, too many information :)",PH
3942,www.1password.com,2021-07-24T20:41:58.000Z,5,This is an essential product to help…,This is an essential product to help maintain account safety.  The customer service of this company is outstanding. Very refreshing. Way to go 1Password!,CA
3943,www.1password.com,2021-07-24T18:20:03.000Z,5,Quick and easy to deal with,"Amazing customer service, very responsive and friendly. I decided to downgrade my plan the day after my yearly billing went through and they were able to revert the payment to accomodate my last minute decision.",CH
3944,www.1password.com,2021-07-24T18:16:06.000Z,5,I love this app,"I love this app, it makes my life so much easier every day. Also, great customer service. I had to switch my subscription to another payment system and they help me every step of the way. It worth every penny!",CA
3945,www.1password.com,2021-07-24T16:19:51.000Z,5,Need assistance upgrading to family,"Need assistance upgrading to family, because ""Invite"" was not showing up due to billing through Apple App Store. Was REMARKABLY fast.",US
3946,www.1password.com,2021-07-24T13:55:21.000Z,5,Just Started with 1Password - Migrated over 400 passwords from another manager,I recently moved all my passwords over to 1Password from a different password manager and I found 1Password intuitive to use and easy to set up. The migration of over 400 passwords went without a hitch and I was up and running within 30 minutes.  Pretty amazing really.  I did have one question regarding the pricing model and couldn't find an answer on the website - so I submitted a support request on a Saturday here in Australia.  I wasn't expecting a response for a few days but I received one back the same day helpfully answering my question and explaining the difference between subscribing via the 1Password site vs the Apple Store.  It's more cost effective to subscribe annually via the 1Password website!  Since then I taught my wife how to use 1Password.  She is not technically minded but she 'got it' quickly and remarked how simple and effective it was compared to our previous password manager.  Overall very impressed with the software and the support received.,AU
3947,www.1password.com,2021-07-24T11:55:49.000Z,5,Friendly and fast reply from support,Friendly and fast reply from support. Problem solved. Great recommendation. Thanks for fast help.,DE
3948,www.1password.com,2021-07-23T21:00:17.000Z,5,Once again,"Once again, a great experience with 1Password support. I have been helped on several issues relating to an upgrade already and the support was excellent. I had one more difficulty in getting my laptop set up and called on support one more time. They did not disappoint- they were responsive, helpful and efficient. I wish all support was this good!",US
3949,www.1password.com,2021-07-23T20:49:58.000Z,5,For someone like me who is awful at…,"For someone like me who is awful at remembering passwords for a million different accounts, 1Password is perfect and no longer do I waste valuable time resetting my passwords over and over!  The app is very user friendly and I am happy that my passwords are stored securely, in the past some of my accounts have been hacked but since using 1Password this hasn’t been an issue.  Highly recommend!",GB
3950,www.1password.com,2021-07-23T17:06:17.000Z,1,Set up account and can not log in,"Set up account and can not log in, impossible to get support to help",US
3951,www.1password.com,2021-07-23T14:09:49.000Z,5,"Awesome customer service, thank you Tej!",Tej was friendly and helped to quickly address my questions. I've been a 1Password user for years and every time I've reached out to customer support I've always had an awesome experience. I would highly recommend 1Password to anyone! Thank you Tej!,US
3952,www.1password.com,2021-07-23T13:12:44.000Z,5,I recently moved from a standalone…,"I recently moved from a standalone license purchased in 2014 to a subscription. While I don't love paying for software twice they provided a 50% discount for a 3yr term which easily covered the cost of the original license. The transition was a bit clunky to get my account and data moved as a I went from a .com to a .ca account but mainly due to issues on my end. The instructions from tech support were clear, they were patient and helpful. I highly recommend this software.",CA
3953,www.1password.com,2021-07-23T06:04:52.000Z,5,Prompt customer support,"They're very helpful when answering my queries on migrating from 1password 6 (legacy product) to the current 1password 7 which requires membership, and gave me 50% off for the next 3 years (still need to verify that this is indeed applied)",SG
3954,www.1password.com,2021-07-23T03:23:49.000Z,1,this is the hardest most frustrating…,this is the hardest most frustrating site i ever used.    i never see the things on the screen that i am supposed to look for..  I never get a popup asking if I want to save a new password.  I don't even know how get the passwords to autofill.  I have to open my password manager and find the password and then go back to the website and type it in. I may as well keep a paper list of them like I used to do,US
3955,www.1password.com,2021-07-23T02:49:47.000Z,5,step up your password security,I’ve enjoyed 1Password. I recently contacted support to cancel my existing Apple subscription so I can subscribe to a family plan,US
3956,www.1password.com,2021-07-23T01:49:34.000Z,5,The analyst was very quick to…,The analyst was very quick to understand what is needed. The response time is really quick,IN
3957,www.1password.com,2021-07-22T14:00:34.000Z,5,I changed the region and I paid two…,"I changed the region of my account and then I paid two invoices, I requested one to be refund or discount and they did it really quickly without any problem",ES
3958,www.1password.com,2021-07-22T13:26:14.000Z,5,Always excellent,"Every interaction I have had with client care has been excellent. They address issues head on, efficiently, and fairly, all with the utmost respect and friendliness. Couldn’t hope for more!!",CA
3959,www.1password.com,2021-07-22T13:23:23.000Z,5,1Password is Spot On!,I have been using 1Password for several years. It is the only one I recommend to others. I have tried others at places I've worked and found them not as user-friendly ... even opting to download 1Password in one location so I could securely keep their passwords. Customer Service - only once have I needed it - and it was fantastic. It was all done through emails and it was spot on!,US
3960,www.1password.com,2021-07-22T13:16:12.000Z,5,Great product - recommend! 👍🏻,I was recommended 1Password by a colleague a couple of years ago. It's really simple to use and really helpful. I also use it at work and I've just upgraded my subscription to family so that the rest of my family can benefit. The 1Password help team is very quick to respond (like seconds) and I've had zero issues.,GB
3961,www.1password.com,2021-07-22T11:59:01.000Z,5,Thanks for your help.,"Date of experience:   July 22, 2021",TR
3962,www.1password.com,2021-07-22T11:48:20.000Z,5,Easy setup and responsive customer…,Easy setup and responsive customer support.,HR
3963,www.1password.com,2021-07-22T09:44:10.000Z,5,I wanted some details changed on my…,"I wanted some details changed on my invoice (mainly technicalities for the book keeping). 1Password quickly came back to me and informed me that I could make changes to the displayed name on the invoice, and even make additions myself! I have never heard of such a function before. Smart! Quick! And simple! That goes for both their product, this function and the awesome software. Thank you 1Password.",SE
3964,www.1password.com,2021-07-22T08:42:21.000Z,5,Very quick replies to my emails,"Very quick replies to my emails, and was always friendly and helpful to solve my problem.",LU
3965,www.1password.com,2021-07-22T05:29:47.000Z,5,5 Star at least that I can give for…,5 Star at least that I can give for useful help and response Team Work . Excellent work,AU
3966,www.1password.com,2021-07-22T00:15:29.000Z,5,Great software,Great software.  I was resistant to upgrade to v7 but i was offered a great deal and an easy walk through to upgrade. I feel better having encrypted cloud storage of my important info.,US
3967,www.1password.com,2021-07-21T22:33:05.000Z,5,My problem was resolved quickly and I…,My problem was resolved quickly and I was given all the information I needed.,BR
3968,www.1password.com,2021-07-21T21:57:19.000Z,5,Simply the best password management…,Simply the best password management available right now. I used so many years. Keep ip the good work….,GR
3969,www.1password.com,2021-07-21T20:10:07.000Z,5,Prompt response,"Prompt response, quick resolution, what more can you ask for!  Well done!",US
3970,www.1password.com,2021-07-21T19:44:45.000Z,5,Happy,Super schneller und kompetenter Service!,DE
3971,www.1password.com,2021-07-21T17:24:04.000Z,5,Best password manager,"I've used many password managers (including LastPass and Bitwarden), and 1Password is the best, hands down. Not only that the app's appearance and design miles ahead of the competition, it feels swift and snappy. Autocomplete in Safari and iOS apps is excellent and reliable. Last but not least, the customer support is excellent -- with fast replies and apt staff that helped me every step of the way to resolve any questions or concerns. Overall, it's definitely worth the money.",CA
3972,www.1password.com,2021-07-21T13:51:31.000Z,5,Great customer service,Great customer service. Responsive and reasonable.,SG
3973,www.1password.com,2021-07-21T12:33:52.000Z,5,1Password the best program of it's kind,I absolutely love 1Password. Used it for some time now.  It's so easy to use. I have it on all my devices and if there are any problems the help is very quickly solved just by contacting the support team. I've only used them once but I'm very impressed with their service and help.  I'm very pleased and recommend it to everyone,DK
3974,www.1password.com,2021-07-21T11:08:48.000Z,4,Good service solved problem quickly,"After encountering some issues with my account balance not being used, i contacted support, and the issue was resolved quickly.",NL
3975,www.1password.com,2021-07-21T01:14:09.000Z,5,excellent support,I've had the app for some time and never needed help. Today I needed and was positively surprised with the agility and good service of the support. I was very happy to subscribe to the app.,BR
3976,www.1password.com,2021-07-20T22:59:34.000Z,5,Wonderful,Wonderful app,SK
3977,www.1password.com,2021-07-20T21:22:20.000Z,5,How Did I Manage Without 1Password?,1Password was introduced via work. We were offered a free home account which I decided to accept. I very quickly realized how important it was as I stored account after account. I was staggered to realize that I have in the region of 200 accounts. Each of those accounts now has a complex unique password. Now that I’m changing jobs I have taken out a subscription to 1Password to carry the service on. I think it’s money well spent.,CA
3978,www.1password.com,2021-07-20T20:45:15.000Z,5,I've been a 1-Password client for many…,I've been a 1-Password client for many years and your service and the overall ease of use is definitely five stars,US
3979,www.1password.com,2021-07-20T20:01:01.000Z,5,Quick and efficient customer service!,"Had an issue (on my part, user error) and had to email 1Password to see how to proceed. Received a quick response which helped remedy my issue. If you’re in the market for a password manager, definitely check out 1Password!",US
3980,www.1password.com,2021-07-20T19:41:03.000Z,5,"Prompt, courteous assistance","My data was not showing up on my desktop application for 1password.  I reached out to 1Password for assistance, and they promptly responded. They quickly recommended the proper course of action, and that fixed the problem.",US
3981,www.1password.com,2021-07-20T17:23:10.000Z,5,Loss of Emergancy Kit,"I contacted the 1Password because my browser crashed right after I signed in to my newly created account. Unfortunately, I was not able to download the Emergancy Kit in time. But with the help of the 1Password Support, especially Trevor, we deleted my newly and freshly created accout and created a new one. Thank you very much for your help, Trevor. You have been very kind and nice to me.",DE
3982,www.1password.com,2021-07-20T16:04:52.000Z,5,Great customer service,I was just getting started with 1Password and had trouble with logging in. Audrey was most helpful with getting the issue resolved quickly and courteously.,US
3983,www.1password.com,2021-07-20T15:38:02.000Z,5,good and great,good and great  thanks,US
3984,www.1password.com,2021-07-20T14:30:49.000Z,5,Accurate and quick help.,Accurate and quick help. Perfect!,DE
3985,www.1password.com,2021-07-20T12:03:30.000Z,5,Lost my secret key to account and…,Lost my secret key to account and didn't find way to resolve resulting problems. Support was great - only one e-mail and there are no problems at all! :),RU
3986,www.1password.com,2021-07-20T11:15:36.000Z,5,One of the best password managers I have used,"1Password is definitely the best password manager I have used. Before this, I used Lastpass. 1Password is a huge improvement over that. The UI is modern and easy to use and cross-device syncing is great. Everything is simple, quick and efficient. The student discount also makes it very accessible.",IN
3987,www.1password.com,2021-07-20T09:53:44.000Z,5,Very quick response,"I'm writing from Japan. Helped me cancel my apple subscription and switch to a family plan. I received an email reply very quickly and the problem was resolved immediately. I am not good at English, but I am grateful for the polite teaching.",JP
3988,www.1password.com,2021-07-20T05:43:57.000Z,5,Excellent support service,"Excellent support service, very reactive.",BE
3989,www.1password.com,2021-07-20T03:10:38.000Z,5,Nice one I saw the app and love it too…,Nice one I saw the app and love it too it give and servers as it's needed,US
3990,www.1password.com,2021-07-20T02:29:10.000Z,5,Excellent Customer Service,"I’m not sure if this is product review or customer support review. If I assume this is about the customer support, it would be 5stars. Wonderful response time, and I can tell everyone there’s trying to understand what exactly I’m having problem with, and when there’s no solution available yet, everyone so far has been very honest about it. I tried another password manager too, while their product is good, My experience with their customer support was terrible. So, it was easy decision for me to choose 1Password, over the other one.",US
3991,www.1password.com,2021-07-19T22:45:38.000Z,5,Support staff sticks with you throughout your issue - not matter how long it takes,"The support staff was absolutely fantastic helping me out.  I received a complementary upgrade based on another subscription I had.  Though the process was not as smooth as I intended, your team stuck with me to the end.",US
3992,www.1password.com,2021-07-19T22:19:15.000Z,5,First Impressions,"I signed up for a trial yesterday and have been very impressed with the support so far. It's live, human, quick and responsive to my questions. The password import function worked well but I was disappointed there was no import for secure notes and ids. It's too early to tell how it will function overall but I'm definitely optimistic.",CA
3993,www.1password.com,2021-07-19T21:29:03.000Z,5,Quick accurate response that resolved…,Quick accurate response that resolved my issue!,US
3994,www.1password.com,2021-07-19T20:56:09.000Z,5,Excellent customer support,"Date of experience:   July 19, 2021",GB
3995,www.1password.com,2021-07-19T15:26:31.000Z,5,The support team followed up quickly to…,The support team followed up quickly to my billing inquiry.,US
3996,www.1password.com,2021-07-19T14:25:06.000Z,4,Seth was timely and clear in his…,Seth was timely and clear in his response about payment of my invoice with a new credit card.  It should have been easier to pay with a couple of clicks on the 1Password billing site once I changed my credit card.,US
3997,www.1password.com,2021-07-19T14:17:19.000Z,5,Ben Chen was extremely helpful in…,"Ben Chen was extremely helpful in guiding me through my billing problem. Somehow I ended up with three accounts and two subscriptions for which I was being billed. With not much input from me, Ben was able to solve the problem. He was patient, an excellent communicator, and was able to quickly figure out what occurred and how to resolve it. His instructions were very clear, concise and easy to follow.I felt that he cared about the situation and that he would be there until he fixed the problem. . Ben provided excellent customer service.",US
3998,www.1password.com,2021-07-19T13:20:47.000Z,5,Very professional,"Very professional, spot on support!",US
3999,www.1password.com,2021-07-19T12:09:03.000Z,5,Great response time and very helpful!,"Date of experience:   July 19, 2021",US
4000,www.1password.com,2021-07-19T10:08:37.000Z,5,Very helpful,"Date of experience:   July 19, 2021",US
4001,www.1password.com,2021-07-18T23:28:38.000Z,5,Great support,Great support!  Very responsive (even on a Sunday) and very specific on how to solve my issue.,US
4002,www.1password.com,2021-07-18T21:47:04.000Z,5,Simply the best password manager,I really like using 1Password and have used it for many years. I consider it an indispensable tool these days. Great support staff as well. They helped me upgrade to the Family plan so now everyone in the household can improve their password security!,US
4003,www.1password.com,2021-07-18T19:18:25.000Z,5,went above and beyond,"he answered my question, but offered an additional reframing of my question. the reframe was actually what i needed help on instead, and i was able to solve my problem myself.",US
4004,www.1password.com,2021-07-18T18:54:19.000Z,5,I've had problems to sync my devices,I've had problems to sync my devices - but the 1Password team helped me fast and very friendly to solve the issue. Email conversation was very helpful and (even for me ;-)) easy to follow. Thanks again!!!,DE
4005,www.1password.com,2021-07-18T18:07:28.000Z,5,Instructions were clear and very…,"Instructions were clear and very helpful.  I am a long-time 1Password user, and migrating from the license mode with my vaults on Dropbox was pretty painful, however as I said the help I got did get me through and over all the hurdles.  Thanks!!!",US
4006,www.1password.com,2021-07-18T17:30:43.000Z,5,Textbook Example of Topnotch Customer Service,"Very quick response, three follow-up emails to help figure out the problem and the best solution, snd then a very comprehensive final email containing the solution.  Frankly, an unbelievably quick and comprehensive example of customer service / troubleshooting.",US
4007,www.1password.com,2021-07-18T15:35:02.000Z,5,Timely,"Timely, detailed, responsive online help!",US
4008,www.1password.com,2021-07-18T15:23:33.000Z,5,Perfect,"Well, I decided to switch from monthly to annual subscription. I read what can I do on Google Play, but it wasn't helpful. The support of 1Password was much better idea. I contacted the Team and got fantastic easy decision from Seth Abbott! Really, it was nice conversation with super-fast problem resolution. So, now you can congratulate me with annual subscription :) Good job, guys!  Thank you for cool app and great service! Best regards, Andrey",RU
4009,www.1password.com,2021-07-18T15:04:21.000Z,5,Excellent advice,"Date of experience:   July 18, 2021",FR
4010,www.1password.com,2021-07-18T13:19:46.000Z,5,UX is more friendly to end users than…,UX is more friendly to end users than other competitors. Support service is also very fast! Best value for family plan!,VN
4011,www.1password.com,2021-07-18T03:04:22.000Z,5,Excellent product and support,Excellent product and support. Very satisfy!,CA
4012,www.1password.com,2021-07-17T19:49:51.000Z,5,Super Appp!!!,"Date of experience:   July 17, 2021",MX
4013,www.1password.com,2021-07-17T18:04:36.000Z,5,Its an excellent option,"Its an excellent option if you are fed up with your phone and laptop not syncing properly, not detecting fields, and can't find where to actually see the password. Plus it not too dear in terms of price, loving it so far.",NG
4014,www.1password.com,2021-07-17T16:47:13.000Z,5,"App is great, support is quick and kind","The app is great. I'm having a blast, really. But I had a problem where I signed for the annual plan instead of the monthly plan as I wanted. After the trial expired, it charged the annual on my credit card, and I was unable to change to the monthly plan as I wanted. So, I had to communicate to the support via email, wich is often a long, slow process. And I was surprised that the team aswered super fast, my problem was solved quickly and the support stayed in touch with kindness and goodwill. Great app, great support.",BR
4015,www.1password.com,2021-07-17T15:37:26.000Z,5,A very quick response,"A very quick response, a solution offered which worked.",GB
4016,www.1password.com,2021-07-17T01:46:00.000Z,1,Not the transparent friendly company they portray,"If you look at all their 5 star reviews you'll see that they were almost all invited to post a review. This should be a huge red flag. My company decided to finally use a password manager. After reading reviews online I decided to give 1Password a shot. I went four days without a response. They claim to offer 24/7 support, but I doubt that. What if we had a technical issue? It was only after I signed up for a trial that someone reached out to me. They were far from helpful. Instead of answering my questions they gave me a generic answer and linked me to a support page. I actually couldn't stop laughing when I saw that they had copied and pasted what was in the support article. I posted on their forums and they admitted they were at fault. A few weeks later I came to post a question, as we are considering using them again and noticed that they had completed deleted my post from their forum. Guess they don't want the general public to see them admitting to being wrong. Thankfully I took a screenshot of the forum posts to send my colleague which I still have. They were also not honest about their pricing. We wanted to be billed monthly for the first four months to make sure 1Password would be a good fit for us. They told us we could only pay annual when they in fact do offer annual billing. Nothing about this company sits well with me. We went with a cheaper competitor, got a demo the same day I sent my email, had someone help us get setup and they even check in with us to see how things are going. That's what you call customer service.",CA
4017,www.1password.com,2021-07-16T20:29:52.000Z,1,1 Password is terrible,"1 Password is terrible, don't waste your money or time.  They changed my view of outlook email when I logged on and in one month of trying to get it back no one there could help.  I pay microsoft for an email service that I don't want micromanaged and want to be able to block email spam and 1 Password changed that.",US
4018,www.1password.com,2021-07-16T18:27:29.000Z,1,Sign up confusion,I'm trying to sign up for 1 Password and I am totally confused.,US
4019,www.1password.com,2021-07-16T17:10:54.000Z,5,The support team at 1Password is…,"The support team at 1Password is excellent. I had an issue with my 1Password account and contacted the support team, they quickly answered all my questions and concerns, so I could solve the issue I was having. I highly recommend 1Password!",CR
4020,www.1password.com,2021-07-15T22:44:52.000Z,5,I was having trouble adding my family…,I was having trouble adding my family payment through apple because I accidentally deleted page where I was supposed to put it. The support team worked with me until we fixed it. I would have been able to do it on my own. Many thanks to them.,US
4021,www.1password.com,2021-07-15T18:33:30.000Z,5,Efficient Service,"For the most part, my interactions with the 1Password team have been highly productive and have produced positive outcomes for me. Whenever I have had an issue with the service they moved in quickly to take care of the situation and help me understand any grey areas. I have no hesitation whatsoever in recommending 1Password.",CA
4022,www.1password.com,2021-07-15T18:08:01.000Z,5,The best password manager,"By far the best experience I've had with a password manager. Switching from LastPass was well worth it a few years ago. They've improved on all of the issues I had with LastPass and added even more features I didn't even know I wanted, like privacy.com integration.",US
4023,www.1password.com,2021-07-15T14:35:23.000Z,5,OG user and still loving it.,I’ve been using 1Password from the very beginning. I don’t know how I could survive today’s tech environment without it. I can keep unique strong passwords and other information securely and not rely on a a little black book.  I had trouble with my version 7 download and contacted support directly rather than fish around social media for answers. They were on it immediately and with quick responses and meaningful help. Yes almost Apple quality support. Also I’m all for buying Canadian eh!,US
4024,www.1password.com,2021-07-15T12:17:22.000Z,5,i has just the licence (not the…,"i has just the licence (not the 1password membership) for years, and used the apps on macbooks, iphones and ipad. the family was told to use one of the apps in case of an accident to access the passwords. it suddenly struck me that if my laptop/iphone/ipad were not available to the family in case of any accident, there would be no way for them to access the passwords. i therefore bought an individual licence, and have shared the secret key with the family. this way, they can access the passwords from any browser. wonderful support from the service team to transition from a licence to a membership.",IN
4025,www.1password.com,2021-07-15T10:02:33.000Z,5,"fast, trouble-free, competent","fast, trouble-free, competent - my problem was quickly recorded, analyzed in a targeted manner and quickly and competently resolved!!! SUPER and THANK YOU",DE
4026,www.1password.com,2021-07-15T02:11:46.000Z,5,"True Key, THE BEST",It's awesome,BR
4027,www.1password.com,2021-07-15T00:01:58.000Z,5,Incredible support,Incredible support!  Josephine and Jen were able to help me cancel my App Store subscription and upgrade to a family account in just a few minuets. They even credited my account for the remaining prorated value of my annual subscription.  Amazing customer support experience all around.,US
4028,www.1password.com,2021-07-14T20:40:39.000Z,5,ALways responsive and helpful and…,ALways responsive and helpful and 'upbeat'  Thumbs up! Thank you!,US
4029,www.1password.com,2021-07-14T19:35:07.000Z,5,Customer Service Win,"Reading reviews for 1Password vs other apps of the same nature, the biggest plus I saw was that they had amazing customer service. Finding online apps that utilize great customer relations can be tricky. In starting the free trial, I had some questions regarding how to properly export my info from a different password manager that the FAQs didn't address. I reached out and real people helped me navigate my way in a quick and efficient manner. And there was a follow up email to make sure I was good to go, as well as asking if I needed anything else. Now that is the way to run a great business. Very happy so far!",CA
4030,www.1password.com,2021-07-14T19:24:58.000Z,5,I received a prompt and efficient support,I received a prompt and efficient support which solved the problem I was facing. Great team!,US
4031,www.1password.com,2021-07-14T18:48:40.000Z,5,1Passport promptly answered my question…,1Passport promptly answered my question concerning connecting my phone and iPad. Their instructions were very clear and easy to follow.,US
4032,www.1password.com,2021-07-14T17:44:42.000Z,5,Excellent and speedy help from Saif…,Excellent and speedy help from Saif Ahmad,US
4033,www.1password.com,2021-07-14T13:18:19.000Z,5,fast and understandable...,fast and understandable... that's it.. any other support can really learn from 1Password Support..,DE
4034,www.1password.com,2021-07-14T11:53:49.000Z,5,Help reestablishing 1 Password service,"After moving from my home in Florida to my home in Virginia I was unable to get reestablished with 1 password in my account. I had my secret password, I thought the correct one, and turns out it was not the correct one. With the help of the 1 Password Team I located my correct code and all is well!  Thanks for your quick response and patience with your help!  Great work!   Bill in VA",US
4035,www.1password.com,2021-07-14T09:51:01.000Z,5,"Trust in service, trust of passwords",Super fast support response from the support team. Solve my issue very quickly. Signing up and on boarding process was very easy. Able to migrate to this new service easily.,US
4036,www.1password.com,2021-07-14T06:01:32.000Z,5,Outstanding Customer Support 15/10 would recommend.,"I’ve never received quicker email support than I did when I reached out to 1Password. Not only were they fast, they were extremely helpful and got my issue resolved in no time at all. While I hope nothing breaks and I have to contact them, if I do need to reach out I know I’ll be taken care of.",US
4037,www.1password.com,2021-07-13T23:40:43.000Z,2,I hate signing in on a new device.,"I love using 1 password, and I've used it for several years. However, I absolutely dread having to set it up on a new computer/phone/device (which due to my work, I feel happens an unfortunate amount). I am currently attempting to set 1password on my freshly wiped Surface, and all I wanted to do was download it to my computer so I could take the picture of the QR code on my phone, but the download button was impossible to find so I gave up and signed in instead. Except I couldn't type my secret key correctly. I just want to take a picture instead of type.",US
4038,www.1password.com,2021-07-13T23:03:06.000Z,5,responsive and helful,"Date of experience:   July 13, 2021",US
4039,www.1password.com,2021-07-13T22:31:05.000Z,5,Your support team are awesome,"Your support team are awesome. They are very responsive, courteous, professional. And their guidance was exactly what was needed to resolve my issue. I encourage all my friends to use 1Password and tell them that it is essential. Your support team is helping keep you #1 through world class support. Thank you!",US
4040,www.1password.com,2021-07-13T19:45:40.000Z,5,just transitioned to the web version,just transitioned to the web version. Easy transition,US
4041,www.1password.com,2021-07-13T18:55:34.000Z,5,Stellar,I’ve had a phenomenal experience using 1Password to manage personal and family passwords! The customer support I received was stellar.,US
4042,www.1password.com,2021-07-13T18:49:24.000Z,5,Prompt support for initial hiccups,I initially setup 1Password using Chrome on MacOS but when I tried to use the MacOS 1Password app I had issues authenticating. There was some issue with the secret key. I emailed 1Password support and an hour or so later got a reply from Dave with instructions on how to resolve the issue. Dave nailed it! I have 1Password setup on all my devices now and I've successfully migrated my 300 plus entries from Lastpass.  I'm a happy camper! Mark,KY
4043,www.1password.com,2021-07-13T16:53:29.000Z,5,For Me the Best I've Used,"For me, it is the best password manager I have ever experienced. It is not complicated to use, and it is relatively unproblematic. I also like the price.",US
4044,www.1password.com,2021-07-13T16:16:43.000Z,5,Great customer service,"Date of experience:   July 13, 2021",CA
4045,www.1password.com,2021-07-13T15:44:08.000Z,5,Praise for 1Password,"After a lot of research into Password managers, I started using 1Password a number of years ago and have been delighted with how easy it is to set up and use.  I recently raised a query with the support team and have to say that I was most impressed with their response.  Not only were they most helpful in resolving my problem but they actually pointed out that I had 2 accounts set up - an individual account and a family account, and that I was paying a subscription for both.  I had not realised this.  Not only did the team assist me to delete the individual account but they arranged for a refund of the subscription that I had paid for it.  In today's world this honesty is rare and would like to take this opportunity record my appreciation to the team. I would be extremely happy to recommend 1Password to anyone looking for a Password Manager.",GB
4046,www.1password.com,2021-07-13T14:13:49.000Z,5,Great!！,"I was having trouble with my account, but it was resolved immediately. Thank you very much.",JP
4047,www.1password.com,2021-07-13T13:35:32.000Z,5,Competent,Competent. Timely. Friendly.,US
4048,www.1password.com,2021-07-13T13:31:39.000Z,5,Support was excellent,"Support was excellent, even though the issue had nothing to do with 1Password. Cannot be more satisfied.",US
4049,www.1password.com,2021-07-13T05:13:10.000Z,5,Excellent,Excellent! Quick and responsive!,US
4050,www.1password.com,2021-07-13T01:37:23.000Z,5,Switch from Individual subscription via Apple to Family subscription directly through 1Password.,The help I received via email was fantastic! My issue was resolved in a matter of only two responses back and forth. Thanks for making it easy :),US
4051,www.1password.com,2021-07-12T23:46:05.000Z,5,Seth was super helpful and friendly,Seth was super helpful and friendly! He was clear and friendly and pointed me to the exact answer to my question. Keep it up!,US
4052,www.1password.com,2021-07-12T20:04:19.000Z,5,First class support,"Immediate help after I lost my Two Factor Verification access, so apart from a great product I use every day on many devices this team provides great support.",DE
4053,www.1password.com,2021-07-12T18:44:22.000Z,5,This password manager app is AMAZING,This password manager app is AMAZING. It is extremely user-friendly and works out great. I'd recommend this app to anyone who has more than 15 accounts (almost everyone on this planet!). You won't regret it.,US
4054,www.1password.com,2021-07-12T18:44:21.000Z,5,Great customer service experience,"Great customer service experience: I sent in a trouble ticket and got immediate help.  The first response was automated, and when it didn't work, the follow up email was sent by a human who was able to track down the problem and send me a fix.  Problem solved within an hour or two.  Pretty nice!",US
4055,www.1password.com,2021-07-12T17:04:44.000Z,4,Great product; terrific support,"I've been a contented user for years.  Interface easy to use, and browser integration is great on both desktop and iOS versions.  And the support I've gotten over the years has been terrific.  I'll hedge with the wish the price-point for an annual subscription was a little lower, but the subscription economic model is obviously the way the world is going.  And I still feel it is a good value.",US
4056,www.1password.com,2021-07-12T16:35:52.000Z,5,1Password rules,"Great software, good clientparticipation and helpful. If you ever need a password manager, and who doesn’t these days, 1Password is the way to go",NL
4057,www.1password.com,2021-07-12T16:06:49.000Z,4,account type change,very quick and good support by changing my account type to family,BE
4058,www.1password.com,2021-07-12T15:06:09.000Z,5,Great service,"The team was quick, friendly, and professional in responding to my needs. Really nice service.",US
4059,www.1password.com,2021-07-12T13:28:55.000Z,5,Excellent assistence,"Excellent assistence The support was very helpful and very fast in answers, thank you so much.",BR
